resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
KAME-PU-KAME-KANE_KAMENEPU,"Wiertło koronowe z bolcem do młotów hydraulicznych i wiertnic udarowych, gwint wewnętrzny R25, średnica 33 mm",Material,Prace budowlane tuneli,Sztuka,504.24788700000016,504.24788700000005,504.24788700000005,504.24788700000005,12,PLN,1036.229407785,2.0549999999999997,12,12,Prace budowlane tuneli,TOSA,"PRACE GÓRNICZE, KTÓRE SĄ WYKONYWANE W ZWYKŁY SPOSÓB",STAŁE MOCOWANIA PRĘTÓW DLA HORYZONTALNYCH I SKOŚNYCH PLACÓWEK I KOMÓR
KAME-PU-KAME-KANE_KAMENERI,"Wiertło koronowe z bolcem do młotów hydraulicznych i wiertarek udarowych, gwint wewnętrzny R32, średnica 43 mm",Material,Tunele i metro,Sztuka,182.15297099999998,182.15297099999998,182.15297099999998,182.15297099999998,74,PLN,1089.949224878027,5.983702702702703,74,74,Tunele i metro,RIDX,ZAMKNIĘTA FORMA PRACY,PRACE TUNELARNE I KOPALNIANE
KAME-PU-KAME-KANE_MEKASARI,"Wiertło koronowe z węglika do wiercenia słupów w skałach o średniej twardości SM5, średnica 151 mm",Material,Prace budowlane tuneli,Sztuka,82.41819299999997,82.41819299999997,82.41819299999997,82.41819299999997,12,PLN,37.54835509424999,0.4555833333333334,12,12,Prace budowlane tuneli,TOSA,"PRACE GÓRNICZE, KTÓRE SĄ WYKONYWANE W ZWYKŁY SPOSÓB",WIERCENIA TECHNICZNE W OBIEKTACH GÓRNICZYCH
KAME-PU-KAME-KAPU,Rury ssące z zaworem płaskim,Other,Otwory wiertnicze,Sztuka,2357.9007719424308,2357.9007719424303,2357.9007719424303,2357.9007719424303,30,PLN,,,30,30,Otwory wiertnicze,PU,WIERTENIA,WIERTNICTWO UDAROWE
KAME-PU-KAME-KARI,Wiertło do gruntów,Other,Otwory wiertnicze,Sztuka,65924.532229398,65924.532229398,65924.532229398,65924.532229398,42,PLN,,,42,42,Otwory wiertnicze,PU,WIERTENIA,WIERTŁO ŚRUBOWE
KAME-PU-KAME-KATO,Wiertło trójstożkowe,Other,Prace wiertnicze i wybuchowe,Sztuka,7566.65086579479,7566.650865794791,7566.650865794791,7566.650865794791,316,PLN,7945.487852475582,1.0500666666666667,316,296,Prace wiertnicze i wybuchowe,TO,LUŹNIENIE SKALISTYCH GRUNTÓW ZA POMOCĄ ŚRODKÓW WYBUCHOWYCH DO OTWORÓW WIERCENIOWYCH,LUŹNIENIE SKAŁY Z UŻYCIEM ŚRODKÓW WYBUCHOWYCH W OTWORACH NA STOPNIACH
KAME-PU-KAME-KATO_KAKAKAPU,"Kilof z hartowanej stali wysokostopowej o wysokiej zawartości chromu, długość ostrza 1350 mm, długość kilofa 640 mm, średnica kilofa 155 mm",Material,Prace przy renowacji budynków i obiektów budowlanych,Sztuka,42952.989222000004,42952.989222000004,42952.989222000004,42952.989222000004,1,PLN,4656.1040316648005,0.1084,1,1,Prace przy renowacji budynków i obiektów budowlanych,PUNE,DEMONTAŻ KONSTRUKCJI,Rozbiórka konstrukcji z betonu zbrojonego za pomocą koparek rozbiórkowych i osprzętu
KAME-PU-KAME-KATO_KAMEPULI,Wiertło trójstożkowe III 1460K-PV,Material,"Prace palowe, wykopy, wzmacnianie gruntu",Sztuka,2387.707652,2387.707652,2387.707652,2387.707652,4,PLN,11.043147890499998,0.004625,4,4,"Prace palowe, wykopy, wzmacnianie gruntu",SA,WZMACNIANIE GRUNTU,Mocowanie ścian wykopów za pomocą kotew gruntowych (AI) o obliczonej nośności na rozciąganie do 42 t
KAME-PU-KAME-KATO_KAMERITO,Wiertło stożkowe III 93 T-CV,Material,Prace budowlane tuneli,Sztuka,1979.6824739999997,1979.6824739999997,1979.6824739999997,1979.6824739999997,17,PLN,9379.036850350585,4.73764705882353,17,17,Prace budowlane tuneli,TOSA,"PRACE GÓRNICZE, KTÓRE SĄ WYKONYWANE W ZWYKŁY SPOSÓB",WIERCENIA TECHNICZNE W OBIEKTACH GÓRNICZYCH
KAME-PU-KAME-KATO_MEKAPURI,"Wiertło ślimakowe dwułopatkowe, średnica 95 mm",Material,"Prace palowe, wykopy, wzmacnianie gruntu",Sztuka,1229.72223,1229.72223,1229.72223,1229.72223,5,PLN,4181.055582,3.4,5,5,"Prace palowe, wykopy, wzmacnianie gruntu",SA,PRACE PAŁOWE,PRACE KOTWICZENIOWE PROWADZONE W ZAMROŻONYCH I WIECZNYCH GRUNTACH
KAME-PU-KAME-KAVO,Młot pneumatyczny zanurzeniowy,Other,Prace wiertnicze i wybuchowe,Sztuka,2581.64267904972,2581.6426790497203,2581.6426790497203,2581.6426790497203,103,PLN,9.078776754658183,0.0035166666666666666,103,103,Prace wiertnicze i wybuchowe,TO,LUŹNIENIE SKALISTYCH GRUNTÓW ZA POMOCĄ ŚRODKÓW WYBUCHOWYCH DO OTWORÓW WIERCENIOWYCH,LUŹNIENIE SKAŁY W GRUNTACH Z WYKORZYSTANIEM ŚRODKÓW WYBUCHOWYCH W ROWACH I WYKOPACH
KAME-PU-KAME-MEKA,Śruby,Other,Prace wiertnicze i wybuchowe,Sztuka,15636.707830689656,15636.707830689662,15636.707830689662,15636.707830689662,54,PLN,2574.844556120231,0.16466666666666668,54,54,Prace wiertnicze i wybuchowe,TO,INNE PRACE,LUŹNIENIE ZAMARZNIĘTEJ ZIEMI
KAME-PU-KAME-MEKA_KAKARISA,"Śruba wiertnicza bez otworu przejściowego, długość 2000 mm, średnica 200 mm",Material,"Prace palowe, wykopy, wzmacnianie gruntu",Sztuka,2438.38881,2438.38881,2438.38881,2438.38881,4,PLN,499.86970605,0.20500000000000002,4,4,"Prace palowe, wykopy, wzmacnianie gruntu",SA,PRACE PAŁOWE,PRACE KOTWICZENIOWE PROWADZONE W ZAMROŻONYCH I WIECZNYCH GRUNTACH
KAME-PU-KAME-MEKA_KAMEKANE,"Śruba wiertnicza bez otworu przelotowego, długość 1500 mm, średnica 90 mm",Material,"Prace palowe, wykopy, wzmacnianie gruntu",Sztuka,627.1847010000001,627.1847010000001,627.1847010000001,627.1847010000001,5,PLN,1053.6702976800002,1.6800000000000002,5,5,"Prace palowe, wykopy, wzmacnianie gruntu",SA,PRACE PAŁOWE,PRACE KOTWICZENIOWE PROWADZONE W ZAMROŻONYCH I WIECZNYCH GRUNTACH
KAME-PU-KAPU-KAME,Filtr igłowy,Other,Prace ziemne,Sztuka,29239.129644301825,28799.626296580424,29825.134107930382,28799.626296580424,21,PLN,30421.63679008899,1.02,21,21,Prace ziemne,ME,"INNE RODZAJE PRAC, PRZYGOTOWAWCZE, TOWARZYSZĄCE I WZMACNIAJĄCE PRACE",ODWODNIENIE
KAME-PU-KARI-KAPU,Wiertnice,Other,Prace wiertnicze i wybuchowe,Sztuka,8974.689333840179,2559.08234099232,19742.141629528895,2559.08234099232,383,PLN,16727.169531638334,2.714079894179895,383,316,Prace wiertnicze i wybuchowe,TO,LUŹNIENIE SKALISTYCH GRUNTÓW ZA POMOCĄ ŚRODKÓW WYBUCHOWYCH DO OTWORÓW WIERCENIOWYCH,LUŹNIENIE SKAŁY W GRUNTACH Z WYKORZYSTANIEM ŚRODKÓW WYBUCHOWYCH W ROWACH I WYKOPACH
KAME-PU-KARI-KAPU_MEMEKAPU,"Sześciokątna wiertnica stalowa, rozmiar sześciokąta 32 mm, trzon z gwintem T38, gwint zewnętrzny R32, długość 3700 mm",Material,Prace budowlane tuneli,Sztuka,2011.705839,2011.705839,2011.705839,2011.705839,3,PLN,1110.461623128,0.552,3,3,Prace budowlane tuneli,TOSA,"PRACE GÓRNICZE, KTÓRE SĄ WYKONYWANE W ZWYKŁY SPOSÓB","STAŁE TOROWISKA, ROZJAZDY, ODLOTY"
KAME-PU-KARI-KAPU_MEMERIRI,"Sześciokątna stalowa pręt wiertniczy, rozmiar sześciokąta 28 mm, trzon z gwintem R32, gwint zewnętrzny R25, długość 4305 mm",Material,Prace budowlane tuneli,Sztuka,2598.87771,2598.87771,2598.87771,2598.87771,12,PLN,350.28540067950007,0.13478333333333337,12,12,Prace budowlane tuneli,TOSA,"PRACE GÓRNICZE, KTÓRE SĄ WYKONYWANE W ZWYKŁY SPOSÓB",STAŁE MOCOWANIA PRĘTÓW DLA HORYZONTALNYCH I SKOŚNYCH PLACÓWEK I KOMÓR
KAME-PU-KARI-KAPU_MEMETOPU,"Sześcienny pręt wiertniczy ze stali, rozmiar sześciokąta 32 mm, trzon z gwintem R38, gwint zewnętrzny R32, długość 3700 mm",Material,Prace budowlane tuneli,Sztuka,2011.7148480000008,2011.714848,2011.714848,2011.714848,39,PLN,1081.0130274239998,0.5373589743589744,39,39,Prace budowlane tuneli,TOSA,"PRACE GÓRNICZE, KTÓRE SĄ WYKONYWANE W ZWYKŁY SPOSÓB","HORYZONTALNE PLACÓW BUDOWY I ICH POŁĄCZENIA, KTÓRE SĄ REALIZOWANE ZA POMOCĄ ŁADUNKÓW WYBUCHOWYCH"
KAME-PU-KARI-KAPU_MERIKAKA,"Stalowa pręt wiertniczy, średnica zewnętrzna rury 76 mm, grubość ścianki rury 5 mm, średnica otworu wewnętrznego złączki 30 mm, gwint złączki i złączki trapezowy 56 x 12 mm, długość 1230 mm",Material,Prace budowlane tuneli,Sztuka,439.91204400000004,439.91204400000004,439.91204400000004,439.91204400000004,8,PLN,536.69269368,1.22,8,8,Prace budowlane tuneli,TOSA,"PRACE GÓRNICZE, KTÓRE SĄ WYKONYWANE W ZWYKŁY SPOSÓB",WIERCENIA TECHNICZNE W OBIEKTACH GÓRNICZYCH
KAME-PU-KARI-KARI,Frez do skał,Other,Prace wiertnicze i wybuchowe,Sztuka,165.85450267815006,165.85450267815003,165.85450267815003,165.85450267815003,66,PLN,165.85450267815003,1.0,66,66,Prace wiertnicze i wybuchowe,TO,INNE PRACE,LUŹNIENIE ZAMARZNIĘTEJ ZIEMI
KAME-PU-KARI-KARI_KAKAKALI,"Wiertło do twardego gruntu, okrągłe z końcówką z Pobedit, średnica główki wiertła 50 mm, wysokość wiertła 130-132 mm, średnica uchwytu 30/38 mm, średnica główki węglika 17,5-18 mm",Material,"Prace palowe, wykopy, wzmacnianie gruntu",Sztuka,150.485049,150.485049,150.485049,150.485049,2,PLN,,,2,2,"Prace palowe, wykopy, wzmacnianie gruntu",SA,PRACE PAŁOWE,PRACE KOTWICZENIOWE PROWADZONE W ZAMROŻONYCH I WIECZNYCH GRUNTACH
KAME-PU-KARI-KARI_KAKAKATO,"Prosty płaski dłuto do łamania gruntów, wzmocniony produktem o formie G24a-02 marki VK8V, długość 95 mm, wysokość 26 mm, grubość 13 mm",Material,Prace budowlane tuneli,Sztuka,26.52507,26.52507,26.52507,26.52507,287,PLN,157.6467165543554,5.943310104529616,287,287,Prace budowlane tuneli,TOSA,"PRACE GÓRNICZE, KTÓRE SĄ WYKONYWANE W ZWYKŁY SPOSÓB","PRZEJŚCIE POŁĄCZEŃ WERTYKALNYCH STUDNI Z OTACZAJĄCYMI DZIEDZIŃCAMI, KOMORAMI URZĄDZEŃ DOSTAWCZYCH W STUDNIACH WERTYKALNYCH I SKOSNYCH, PODZIEMNYMI BUNKRAMI, KOMORAMI INSTALACJI ROZDRABNIAJĄCYCH, URZĄDZENIAMI DOSTAWCZYMI I PRZENOSNIKAMI"
KAME-PU-KARI-KARI_MEKAKAKA,"Obrotowy frez do frezarki drogowej z końcówką węglikową, średnica mocowania 20 mm, długość 88 mm",Material,Autostrady,Sztuka,49.69621800000001,49.696218,49.696218,49.696218,39,PLN,191.55203346180002,3.8544589743589737,39,39,Autostrady,RILI,PRZYGOTOWANIE ISTNIEJĄCYCH FUNDAMENTÓW I NAWIERZCHNI DO CZARNYCH ŻWIRÓW (PIASKU) I NAWIERZCHNI Z BETONU ASFALTOWEGO (PRZY REMONCIE),ROZBIÓRKA ISTNIEJĄCYCH OBIEKTÓW
KAME-PU-KARI-KARI_MEKAKATO,"Obrotowa frezarka do rowów dla przecinaka do skał z końcówką Pobedit, średnica mocowania 22 mm, długość 89,66 mm.",Material,Prace ziemne,Sztuka,110.27402099999999,110.274021,110.274021,110.274021,5,PLN,6991.372931400001,63.4,5,5,Prace ziemne,ME,"INNE RODZAJE PRAC, PRZYGOTOWAWCZE, TOWARZYSZĄCE I WZMACNIAJĄCE PRACE",PRACE TOWARZYSZĄCE
KAME-PU-KARI-KATO,Elementy tnące,Other,Tunele i metro,Sztuka,24278.327446628973,24278.327446628973,24278.327446628973,24278.327446628973,45,PLN,24278.327446628973,1.0,45,45,Tunele i metro,RIDX,ZAMKNIĘTA FORMA PRACY,PRACE TUNELARNE I KOPALNIANE
KAME-PU-KARI-KATO_KAKAKAPU,"Uniwersalne noże ze stali hartowanej do hydraulicznych nożyc, siła generowana przez ostrza 650 t, długość ostrzy 525 mm",Material,Prace przy renowacji budynków i obiektów budowlanych,kompletny,24528.241880999998,24528.241880999998,24528.241880999998,24528.241880999998,2,PLN,4258.1027905416,0.1736,2,2,Prace przy renowacji budynków i obiektów budowlanych,PUNE,DEMONTAŻ KONSTRUKCJI,Rozbiórka konstrukcji z betonu zbrojonego za pomocą koparek rozbiórkowych i osprzętu
KAME-PU-KARI-KATO_KAKAMEPU,"Segment stalowy kompletny z zestawem mocującym dla przecinaka do skał o średnicy 914,4 mm.",Material,Prace ziemne,Sztuka,5662.290348,5662.290348,5662.290348,5662.290348,5,PLN,2480.083172424,0.438,5,5,Prace ziemne,ME,"INNE RODZAJE PRAC, PRZYGOTOWAWCZE, TOWARZYSZĄCE I WZMACNIAJĄCE PRACE",PRACE TOWARZYSZĄCE
KAME-PU-KARI-KATO_KAKAMETO,"Odporna na zużycie żeliwna rozszerzacz z zestawem mocującym dla przecinaka do skał, rozmiar 90 x 152 mm.",Material,Prace ziemne,Sztuka,959.8973669999998,959.8973669999997,959.8973669999997,959.8973669999997,5,PLN,4156.355599109998,4.33,5,5,Prace ziemne,ME,"INNE RODZAJE PRAC, PRZYGOTOWAWCZE, TOWARZYSZĄCE I WZMACNIAJĄCE PRACE",PRACE TOWARZYSZĄCE
KAME-PU-KARI-KATO_KAKARIKA,"Demontowalny wiertło pilotowe do gruntu skalnego dla wierteł o średnicy trzonu 30/38 mm, wymiary 250 x 250 mm",Material,"Prace palowe, wykopy, wzmacnianie gruntu",Sztuka,3430.813815,3430.813815,3430.813815,3430.813815,2,PLN,,,2,2,"Prace palowe, wykopy, wzmacnianie gruntu",SA,PRACE PAŁOWE,PRACE KOTWICZENIOWE PROWADZONE W ZAMROŻONYCH I WIECZNYCH GRUNTACH
KAME-PU-KARI-KATO_KAKARIME,"Cylindryczny uchwyt dla frezów o średnicy trzonu 30/38 mm, wymiary 78 x 95 mm",Material,"Prace palowe, wykopy, wzmacnianie gruntu",Sztuka,103.37312700000001,103.37312700000001,103.37312700000001,103.37312700000001,2,PLN,,,2,2,"Prace palowe, wykopy, wzmacnianie gruntu",SA,PRACE PAŁOWE,PRACE KOTWICZENIOWE PROWADZONE W ZAMROŻONYCH I WIECZNYCH GRUNTACH
KAME-PU-KARI-KATO_KAKARINE,"Pięciozędowa korona tnąca do wiertnicy rotacyjnej-rozszerzenia, średnica 381 mm",Material,Prace budowlane tuneli,Sztuka,132569.579142,132569.579142,132569.579142,132569.579142,2,PLN,,,2,2,Prace budowlane tuneli,TOSA,"PRACE GÓRNICZE, KTÓRE SĄ WYKONYWANE W ZWYKŁY SPOSÓB",WIERTENIE MIEJSC WYDOBYWCZYCH DO WZNOSZENIA
KAME-PU-KARI-KATO_KAKARISA,"Czterorzędowa korona tnąca do wiertnicy rotacyjnej-rozszerzacza, średnica 381 mm",Material,Prace budowlane tuneli,Sztuka,132569.579142,132569.579142,132569.579142,132569.579142,2,PLN,,,2,2,Prace budowlane tuneli,TOSA,"PRACE GÓRNICZE, KTÓRE SĄ WYKONYWANE W ZWYKŁY SPOSÓB",WIERTENIE MIEJSC WYDOBYWCZYCH DO WZNOSZENIA
KAME-PU-KATO-KAME,Proszek bentonitowy,Other,Otwory wiertnicze,t,2558.887046793121,2035.0338110302205,2895.649841212128,2895.649841212128,161,PLN,219608.46519798992,76.00242037037034,161,161,Otwory wiertnicze,PU,WIERTENIA,INNE METODY WIERTENIA
KAME-PU-KATO-KAME_KAKAMEME,"Proszek bentonitowy (proszek gliniany) do produkcji płuczek wiertniczych, wydajność płukania 12,0-15,0 m3/t",Material,"Prace palowe, wykopy, wzmacnianie gruntu",t,1575.7621880000002,1575.7621880000002,1575.7621880000002,1575.7621880000002,20,PLN,3642.1804788128766,2.311377,20,20,"Prace palowe, wykopy, wzmacnianie gruntu",SA,WZMACNIANIE GRUNTU,Ułożenie rowu z użyciem frezu hydraulicznego do budowy metodą „ściana-w-gruncie”
KAME-PU-KATO-KAME_KAKARIME,"Proszek bentonitowy (proszek gliniany) do produkcji płuczek wiertniczych, wydajność płuczek 8,0-11,0 m3/t",Material,Prace budowlane tuneli,t,1540.0264880000002,1540.0264880000002,1540.0264880000002,1540.0264880000002,1,PLN,4712.481053280001,3.06,1,1,Prace budowlane tuneli,TOSA,"PRACE GÓRNICZE, KTÓRE SĄ WYKONYWANE W ZWYKŁY SPOSÓB","STACJE POMIAROWE, OKŁADZINY MIEJSC WYDOBYWCZYCH, BARIERA ŁUPKOWA I WODNA, MOSTY"
KAME-PU-KATO-KANE,Nakrętka mocująca do pręta gwintowanego,Other,Prace ziemne,Sztuka,155477.14580015017,494.8179574595401,300408.5320238703,28844.828866669206,485,PLN,139640.60992664925,6.205582822085889,485,481,Prace ziemne,ME,"INNE RODZAJE PRAC, PRZYGOTOWAWCZE, TOWARZYSZĄCE I WZMACNIAJĄCE PRACE",OBRÓBKA TRWALE ZAMROŻONYCH I SKALISTYCH GRUNTÓW
KAME-PU-KATO-KANE_KAKARIME,Dłuta do młotów wyburzeniowych,Material,Prace budowlane tuneli,Sztuka,111.65239799999996,111.652398,111.652398,111.652398,390,PLN,216.34999675740002,1.9377102564102564,390,390,Prace budowlane tuneli,TOSA,"PRACE GÓRNICZE, KTÓRE SĄ WYKONYWANE W ZWYKŁY SPOSÓB","PRZEJŚCIE POŁĄCZEŃ WERTYKALNYCH STUDNI Z OTACZAJĄCYMI DZIEDZIŃCAMI, KOMORAMI URZĄDZEŃ DOSTAWCZYCH W STUDNIACH WERTYKALNYCH I SKOSNYCH, PODZIEMNYMI BUNKRAMI, KOMORAMI INSTALACJI ROZDRABNIAJĄCYCH, URZĄDZENIAMI DOSTAWCZYMI I PRZENOSNIKAMI"
KAME-PU-KATO-KANE_KARIKARI,"Jednoizbowa ampułka z włókniny do mocowania kotew, wypełnianie otworów w czasie robót strzałowych, wypełniona mineralną mieszanką suchą, średnica 38 mm, długość 350 mm",Material,Prace budowlane tuneli,Sztuka,4.463316,4.463316000000001,4.463316000000001,4.463316000000001,42,PLN,1095.744078,245.5,42,42,Prace budowlane tuneli,TOSA,"PRACE GÓRNICZE, KTÓRE SĄ WYKONYWANE W ZWYKŁY SPOSÓB","HORYZONTALNE PLACÓW BUDOWY I ICH POŁĄCZENIA, KTÓRE SĄ REALIZOWANE ZA POMOCĄ ŁADUNKÓW WYBUCHOWYCH"
KAME-PU-KATO-KANE_KARIRIRI,Element mocujący z skrzydłami do mocowania ampułki w otworach wiertniczych o średnicy od 24 mm do 28 mm,Material,Prace budowlane tuneli,Sztuka,0.23037300000000002,0.230373,0.230373,0.230373,9,PLN,,,9,9,Prace budowlane tuneli,TOSA,"PRACE GÓRNICZE, KTÓRE SĄ WYKONYWANE W ZWYKŁY SPOSÓB",STAŁE MOCOWANIA PRĘTÓW DLA HORYZONTALNYCH I SKOŚNYCH PLACÓWEK I KOMÓR
KAME-PU-KATO-KANE_KATOKAKA,"Uszczelka głowicy otworu wiertniczego dla rur wiertniczych o średnicy 63,5-89 mm, w komplecie z rolką wężową, średnica flansza podporowego 380 mm, wysokość uszczelki 700 mm, długość uszczelki 610 mm",Material,Prace budowlane tuneli,kompletny,236153.52060300004,236153.52060300004,236153.52060300004,236153.52060300004,1,PLN,306.9995767839,0.0013,1,1,Prace budowlane tuneli,TOSA,"PRACE GÓRNICZE, KTÓRE SĄ WYKONYWANE W ZWYKŁY SPOSÓB",WIERCENIA TECHNICZNE W OBIEKTACH GÓRNICZYCH
KAME-PU-KATO-KAPU,Wiertła,Other,Prace wiertnicze i wybuchowe,kg,115.43567942368131,26.607446597160003,30894.418353813304,26.607446597160003,695,PLN,23.946701937444004,0.9,695,695,Prace wiertnicze i wybuchowe,TO,LUŹNIENIE SKAŁY ZA POMOCĄ ŚRODKÓW WYBUCHOWYCH,"Rozluźnianie gruntów skalnych za pomocą ładunków w otworach wiertniczych przy wysokości stopni do 0,5 m (wygładzanie powierzchni)"
KAME-PU-KATO-KAPU_KAKAKAME,Gwintowany diamentowy wiertło,Material,Prace budowlane tuneli,kg,20.916324,20.916324,20.916324,20.916324,267,PLN,57.931167033707865,2.769662921348315,267,267,Prace budowlane tuneli,TOSA,"PRACE GÓRNICZE, KTÓRE SĄ WYKONYWANE W ZWYKŁY SPOSÓB","PRZEJŚCIE POŁĄCZEŃ WERTYKALNYCH STUDNI Z OTACZAJĄCYMI DZIEDZIŃCAMI, KOMORAMI URZĄDZEŃ DOSTAWCZYCH W STUDNIACH WERTYKALNYCH I SKOSNYCH, PODZIEMNYMI BUNKRAMI, KOMORAMI INSTALACJI ROZDRABNIAJĄCYCH, URZĄDZENIAMI DOSTAWCZYMI I PRZENOSNIKAMI"
KAME-PU-KATO-KAPU_KAKAMEME,"Sześciokątny stalowy rdzeń wiertniczy 55S2, wymiar zewnętrzny 22 mm, średnica wewnętrzna 6,5 mm",Material,Tunele i metro,t,24286.34637,24286.34637,24286.34637,24286.34637,1369,PLN,825.3506366386613,0.03398414170927684,1369,1369,Tunele i metro,RIDX,ZAMKNIĘTA FORMA PRACY,PRZESUNIĘCIE SKOSÓW I WZNOSZĄCE SIĘ PLACÓW BUDOWY
KAME-PU-KATO-KARI_KAKARIME,"Szyny kolejowe do ruchu podziemnego, typ P33",Material,Prace budowlane tuneli,t,17817.087661999994,17817.087662,17817.087662,17817.087662,22,PLN,1102634.7659914999,61.88636363636363,22,22,Prace budowlane tuneli,TOSA,"PRACE GÓRNICZE, KTÓRE SĄ WYKONYWANE W ZWYKŁY SPOSÓB","STAŁE TOROWISKA, ROZJAZDY, ODLOTY"
KAME-PU-KATO-KATO,Materiały do stabilizacji otworów wiertniczych.,Other,Otwory wiertnicze,t,66355.49973270833,60.307408091700005,79326.2982310029,79326.2982310029,110,PLN,1151.4896035628612,0.014515862068965522,110,110,Otwory wiertnicze,PU,WIERTENIA,INNE METODY WIERTENIA
KAME-RI-KAME-KAME,Bitum z ropy naftowej do budowy dróg,Other,Prace ziemne,t,4033.373734418491,4033.3737344184906,4033.3737344184906,4033.3737344184906,124,PLN,13539.741891616566,3.3569271739130433,124,124,Prace ziemne,ME,"INNE RODZAJE PRAC, PRZYGOTOWAWCZE, TOWARZYSZĄCE I WZMACNIAJĄCE PRACE",ODWODNIENIE
KAME-RI-KAME-KAME_KAKAKAME,"Asfalt do budowy dróg MG 40/70, MG 70/130, MG 130/200, SG 40/70, SG 70/130, SG 130/200",Material,Autostrady,t,3588.323508000001,3588.3235080000004,3588.3235080000004,3588.3235080000004,14,PLN,92.01486709800004,0.025642857142857144,14,14,Autostrady,RILI,PRZYGOTOWANIE ISTNIEJĄCYCH FUNDAMENTÓW I NAWIERZCHNI DO CZARNYCH ŻWIRÓW (PIASKU) I NAWIERZCHNI Z BETONU ASFALTOWEGO (PRZY REMONCIE),KOREKTA PROFILU FUNDAMENTÓW
KAME-RI-KAME-KAME_MEKARINE,Bitum na bazie ropy naftowej do budowy dróg BND 90/130,Material,Autostrady,t,3170.6662680000004,3170.666268,3170.666268,3170.666268,54,PLN,138.6667405893,0.04373425925925927,54,54,Autostrady,RILI,BUDOWA FUNDAMENTÓW I NAWIERZCHNI,TWARDA NAWIERZCHNIA DROGOWA
KAME-RI-KAME-KAME_MEKARIRI,Bitum do budowy dróg BND 60/90,Material,Tunele i metro,t,3220.773599999998,3220.7736,3220.7736,3220.7736,54,PLN,422.33884928888887,0.13112962962962962,54,54,Tunele i metro,RIDX,SPOSÓB BUDOWY,BUDOWA ODCINKA TUNELU
KAME-RI-KAME-KARI,Bitumen.,Other,Konstrukcje z cegieł i bloczków,t,3954.5473316972707,3954.5473316972707,3954.5473316972707,3954.5473316972707,17,PLN,5759.798188617075,1.4565000000000001,17,17,Konstrukcje z cegieł i bloczków,VO,"KONSTRUKCJE Z KAMIENIA ŁAMANEGO, WODOODPORNOŚCI I FUNDAMENTY",Uszczelnienie ścian i fundamentów
KAME-RI-KAME-KARI_KAKAMEME,Skroplony bitumen RB-1,Material,Prace uszczelniające w budowlach wodnych,t,8612.411192,8612.411192,8612.411192,8612.411192,32,PLN,261.0637142575,0.0303125,32,32,Prace uszczelniające w budowlach wodnych,PUME,PRACE HYDROIZOLACYJNE W INSTALACJACH HYDRAULICZNYCH,IZOLACJA TYNKOWA POWIERZCHNI BETONOWYCH
KAME-RI-KAME-KARI_KAKAMERI,Skroplony bitum RB-2,Material,Prace uszczelniające w budowlach wodnych,t,8185.370490000001,8185.370490000001,8185.370490000001,8185.370490000001,7,PLN,1894.328599114286,0.23142857142857146,7,7,Prace uszczelniające w budowlach wodnych,PUME,PRACE HYDROIZOLACYJNE W INSTALACJACH HYDRAULICZNYCH,IZOLACJA KOLOROWA POWIERZCHNI BETONOWYCH
KAME-RI-KAME-KARI_KAKAPUME,"Bitum z ropy naftowej do budowy dachów BNK-45/190, BNK-40/180",Material,Podłogi,t,3108.7009029999995,3108.7009030000004,3108.7009030000004,3108.7009030000004,15,PLN,674.4430232421932,0.21695333333333328,15,15,Podłogi,MEME,PODŁOGI,Układanie płytek na zaprawie bitumicznej
KAME-RI-KAME-KARI_KAKAPURI,"Bitum z ropy naftowej do budowy, pokrycie dachowe BNK-90/30",Material,"Konstrukcje betonowe i żelbetowe, prefabrykowane",t,3108.7009030000004,3108.7009030000004,3108.7009030000004,3108.7009030000004,17,PLN,1958.115839372,0.6298823529411763,17,17,"Konstrukcje betonowe i żelbetowe, prefabrykowane",LI,KONSTRUKCJE SIECI CIEPLNYCH,Zakładanie nieprzepuszczalnych kanałów
KAME-RI-KAME-KARI_KAKARIME,"Bitumen, modyfikowany, do dachów, BNM-55/60",Material,Prace ziemne,t,3105.9949800000004,3105.99498,3105.99498,3105.99498,18,PLN,287.30453564999993,0.0925,18,18,Prace ziemne,ME,"INNE RODZAJE PRAC, PRZYGOTOWAWCZE, TOWARZYSZĄCE I WZMACNIAJĄCE PRACE",WZMOCNIENIE SKARP BUDOWLI ZIEMNYCH
KAME-RI-KAME-KARI_KAKASAME,Bitum z ropy naftowej do budowy BN-50/50,Material,Linia dalekosiężna i linie polowe,t,3704.574962,3704.574962,3704.574962,3704.574962,2,PLN,3.704574962,0.001,2,2,Linia dalekosiężna i linie polowe,RISA,MONTAŻ OCHRONY ELEKTROCHEMICZNEJ DLA RUR,Instalacja i montaż urządzeń ochronnych pojedynczych
KAME-RI-KAME-KARI_KAKASAPU,Bitum z ropy naftowej do budowy BN-90/10,Material,"Prace palowe, wykopy, wzmacnianie gruntu",t,3056.6694510000007,3056.669451,3056.669451,3056.669451,140,PLN,245.44291524167252,0.0802975,140,140,"Prace palowe, wykopy, wzmacnianie gruntu",SA,PRACE PAŁOWE,"Prace pala, wykonywane z poziomu gruntu"
